Zemné,Nové Zámky,Nitriansky,"2,234"
Zemplín,Trebišov,Košický,400
Zemplínska Nová Ves,Trebišov,Košický,954
Zemplínska Široká,Michalovce,Košický,881
Zemplínska Teplica,Trebišov,Košický,"1,468"
Zemplínske Hámre,Snina,Prešovský,"1,257"
Zemplínske Hradište,Trebišov,Košický,"1,136"
Zemplínske Jastrabie,Trebišov,Košický,643
Zemplínske Kopčany,Michalovce,Košický,251
Zemplínsky Branč,Trebišov,Košický,474
Zlatá Baňa,Prešov,Prešovský,418
Zlatá Idka,Košice - okolie,Košický,340
Zlaté,Bardejov,Prešovský,740
Zlaté Klasy,Dunajská Streda,Trnavský,"3,532"
Zlaté Moravce,Zlaté Moravce,Nitriansky,"13,289"
Zlatná na Ostrove,Komárno,Nitriansky,"2,546"
Zlatník,Vranov nad Topľou,Prešovský,73
Zlatníky,Bánovce nad Bebravou,Trenčiansky,696
Zlatno / okres poltar,Poltár,Banskobystrický,500
Zlatno / okres zlate moravce,Zlaté Moravce,Nitriansky,252
Zliechov,Ilava,Trenčiansky,611
Zohor,Malacky,Bratislavský,"3,297"
Zombor,Veľký Krtíš,Banskobystrický,132
Zubák,Púchov,Trenčiansky,910
Zuberec,Tvrdošín,Žilinský,"1,837"
Zubné,Humenné,Prešovský,375
Zubrohlava,Námestovo,Žilinský,"2,085"
Zvolen,Zvolen,Banskobystrický,"42,778"
Zvolenská Slatina,Zvolen,Banskobystrický,"2,787"
Zvončín,Trnava,Trnavský,676
Žabokreky,Martin,Žilinský,"1,117"
Žabokreky nad Nitrou,Partizánske,Trenčiansky,"1,692"
Žakarovce,Gelnica,Košický,769
Žakovce,Kežmarok,Prešovský,780
Žalobín,Vranov nad Topľou,Prešovský,766
Žarnov,Košice - okolie,Košický,416
Žarnovica,Žarnovica,Banskobystrický,"6,393"
Žaškov,Dolný Kubín,Žilinský,"1,708"
Žbince,Michalovce,Košický,950
Ždaňa,Košice - okolie,Košický,"1,322"
Ždiar,Poprad,Prešovský,"1,336"
Žehňa,Prešov,Prešovský,880
Žehra,Spišská Nová Ves,Košický,"1,884"
Železná Breznica,Zvolen,Banskobystrický,508
Železník,Svidník,Prešovský,480
Želiezovce,Levice,Nitriansky,"7,495"
Želmanovce,Svidník,Prešovský,346
Želovce,Veľký Krtíš,Banskobystrický,"1,317"
Žemberovce,Levice,Nitriansky,"1,21"
Žemliare,Levice,Nitriansky,170
Žiar/ okres Revuca,Revúca,Banskobystrický,151
Žiar/ okres liptovsky mikulas,Liptovský Mikuláš,Žilinský,428
Žiar nad Hronom,Žiar nad Hronom,Banskobystrický,"19,782"
Žibritov,Krupina,Banskobystrický,70
Žihárec,Šaľa,Nitriansky,"1,6"
Žikava,Zlaté Moravce,Nitriansky,521
Žilina,Žilina,Žilinský,"85,477"
Žíp,Rimavská Sobota,Banskobystrický,242
Žipov,Prešov,Prešovský,257
Žirany,Nitra,Nitriansky,"1,369"
Žitavany,Zlaté Moravce,Nitriansky,"1,839"
Žitavce,Nitra,Nitriansky,339
Žitná - Radiša,Bánovce nad Bebravou,Trenčiansky,448
Žlkovce,Hlohovec,Trnavský,659
Župčany,Prešov,Prešovský,"1,298"
Župkov,Žarnovica,Banskobystrický,720
